900156800001923006000708003000000031410305000006009004503091062160070000007000090,934156827781923456652748913295487631418365279376219584543891762169572348827634195
623070900007409350050130007006315020009086400200007000070090016008000290090020708,623578941817469352954132687746315829139286475285947163472893516368751294591624738
801237609400608000076504081204000900560823000000000800007000050600005000920300760,851237649492618573376594281284176935569823417713459826147962358638745192925381764
050092610000500720420700009007680000600031950200000001041000075300150080000000003,753892614169543728428716539917685342684231957235974861841369275392157486576428193
030009700750000049894003056548010093070340000260000074007001430326794008010832007,632459781751628349894173256548217693179346825263985174987561432326794518415832967
005170300301506000689200070500009000030805060400607020000753080700982050002400007,245178396371596842689234175526349718137825469498617523964753281713982654852461937
000302518038000600651078034003021840900000170080000000006510420400000081009280060,794362518238145697651978234563721849942853176187496352876519423425637981319284765
010000520260054019004210360000920153500048296002135070900001002180492700025600080,319867524267354819854219367748926153531748296692135478973581642186492735425673981
078409065000325010025607309000001094906800100000790528810904002009003400042150000,378419265694325817125687349287531694956842173431796528813964752569273481742158936
400290006850703009691000700048000003000007004269400570007040100000100947100670300,473291856852763419691854732748516293315927684269438571927345168536182947184679325
740036190160970534000204670071002000039700200006395400010050903000000045005080000,748536192162978534953214678471862359539741286286395417814657923697123845325489761
039416820164780395870030406900105732200000604450627189748950003091204570625378041,539416827164782395872539416986145732217893654453627189748951263391264578625378941
020816534060305200040709600500084310010950720083000905092470103000591000154630879,927816534861345297345729681579284316416953728283167945692478153738591462154632879
730948600000200090020367048050000370090002480004100926000020000062004100000700009,735948612648251793129367548256489371391672485874135926917523864562894137483716259
904600210000070093020003658090867100050004000007000002470038000063402070009006034,934685217586271493721943658392867145158324769647519382475138926863492571219756834
005210607000000300700003800059080000000104008600000100098470006060020090000001580,835219647942867351716543829159786432273154968684932175398475216561328794427691583
003126407862007531140508200000000810001489025028751390204600058376000042900000073,593126487862947531147538269759362814631489725428751396214673958376895142985214673
510043000280157390790000410950316200107000609600009051069705182000820904800600573,516943728284157396793268415958316247147582639632479851469735182375821964821694573
010503020080012006360048100900076004005401963006005000200600401100280607640130502,714563829589712346362948175931876254875421963426395718298657431153284697647139582
007825400900040560000961003720000000000070602590000080260000100008007006400036800,637825419912743568845961273724658931381479652596312784263584197158297346479136825
630000001070001604400306009300000000056009107027500000000720000500603012742108050,639472581275981634481356279314867925856239147927514863163725498598643712742198356
701040300590000000600900517079050630000190080045020970007009803200084000000203006,721645398593871264684932517179458632362197485845326971417569823236784159958213746
060800000340926875097005012928160040104098230030540981200084760009070450000609028,562817394341926875897435612928163547154798236736542981215384769689271453473659128
007083690300090040089000310098260504005040100634510279800906003950824000240001008,517483692362195847489672315198267534725349186634518279871956423953824761246731958
009300020000052093100896050786009005020007009090563087047021568008045000015000000,859374126674152893132896754786219345523487619491563287347921568268745931915638472
500000004009007001000410090800024903005079000790106050070200000300900705058740620,517692384429387561683415297861524973235879146794136852976251438342968715158743629
912000063000290400080630000140309826629014705300006009070960200030170004800000070,912487563563291487784635912147359826629814735358726149471963258235178694896542371
500020039730804062200530084000080050853900001020451300090200003000603907000190000,548726139739814562261539784914387256853962471627451398496275813185643927372198645
170954083609008400004067195903080060000079000720136049097020000016703054000801906,172954683659318427384267195943582761561479832728136549497625318816793254235841976
080030569006190007950780301020540086000600054600071200003054608500067002460300075,187432569236195847954786321321549786879623154645871293793254618518967432462318975
900054103100028050325601407702003060093280001400007832006009078530870210807542306,968754123174328659325691487782413965693285741451967832246139578539876214817542396
310249070008000001700000320000000250070094603093010087035407090900080000124000030,316249875248735961759168324481673259572894613693512487835427196967381542124956738
200000406100923800000601092500000020600810754014030080005100008300200900000360007,293785416146923875857641392589476123632819754714532689465197238378254961921368547
500623074310407298274080500809041625401530987007802013040010002065008040980060051,598623174316457298274189536839741625421536987657892413743915862165278349982364751
970340180001090020028001070619057000000000601083600290200170800007805004856430010,975342186461798523328561479619257348742983651583614297294176835137825964856439712
002000000100070036800091427029010364001764008048000005000000070900340500203000001,472683159195472836836591427729815364351764298648239715564128973917346582283957641
708000000061950840094000156020090560186030000000008021049000000512070000007800409,758164932261953847394287156423791568186532794975648321849316275512479683637825419
926050000410000092305000106807249001049705803602301004090008005003576019004000007,926154738418637592375892146837249651149765823652381974791428365283576419564913287
000470900560083400040010076090030000804601500600094108000050000013000600405009010,128476953567983421349512876791835264834621597652794138276158349913247685485369712
086000200000690003003408700008369070079840300300120608097000000032586000405901802,986753214741692583523418769218369475679845321354127698897234156132586947465971832
014205709950076302600030405240698037709003006060020108092000850136852974875309000,314285769958476312627931485241698537789513246563724198492167853136852974875349621
000193050030000600709000030080439726372086910904721000047000360001000049293600008,426193857538247691719865432185439726372586914964721583847912365651378249293654178
071526439952743080403001275080070010706005020129060050308417062617052803200038190,871526439952743681463891275584279316736185924129364758398417562617952843245638197
800000174000610030100084629058000003210070906600030000490005001001003000080006400,836952174924617538175384629758469213213578946649231785497825361561743892382196457
