403070006609310005000006100000009070000001350000085609700000000800600034064100027,413578296689312745275946183156239478948761352327485619732854961891627534564193827
065900301103067590974050068207008036096000807300710902780049005400600180600000000,865924371123867594974153268217598436596432817348716952781349625432675189659281743
001320000000000000270418390586230000029780030017900060030500100692000050054092070,961327485843659712275418396586231947429786531317945268738564129692173854154892673
140020985860475023005189070010000002203006840074002031090030504006000208002000007,147623985869475123325189476618394752253716849974852631791238564536947218482561397
069728450507014260240659070750001003000000610003000087000400100600895030435072090,369728451587314269241659378756281943894537612123946587978463125612895734435172896
800092710100304059005187200023075000009001620700006035060018090091003408507249300,846592713172364859935187246623975184459831627718426935364718592291653478587249361
102984507870310249930000108089703015716045890453891672501430000090100004040002951,162984537875316249934527168289763415716245893453891672521439786697158324348672951
000600090400295000600007250000180530328054000065000004006009020530728100200001003,752613498481295376693847251947186532328954617165372984816439725534728169279561843
070000060050106830026800040708050120015482700002670000107000050200065309000204008,871543962459126837326897541748359126615482793932671485167938254284765319593214678
000001000108007500270906000000700050000020601507014002710005206685100400300090705,456381927198247563273956148921763854834529671567814392719435286685172439342698715
071009000000301009960020010709030508010502704250007600800013045000094000000008370,471869253582371469963425817749136528316582794258947631827613945635794182194258376
590000004100004000004000038010000402005002006007800050080003625050907001000005970,592738164138264597674159238913576482845392716267841359789413625356927841421685973
069700050008100027000000801001800302980400010600913000000350000006081509200007008,169728453548136927327594861471865392983472615652913784814359276736281549295647138
083540210000003548410820060009001054850030000100708096028000430000300001000684005,983546217267913548415827963739261854856439172142758396628175439574392681391684725
004085700900700046718400025207000000600852000001060098400008030000070002102003900,364285719925731846718496325287914563693852174541367298479528631836179452152643987
801000000056093087300807040032000709500006314914035806160000008040000000098000463,871564932456293187329817645632481759587926314914735826165349278243678591798152463
418576309526319847709204150082953004050401083043027591095140762004735918001002430,418576329526319847739284156182953674957461283643827591395148762264735918871692435
520100300006200005809050207608000700010000006790060002000379620000500008070020453,527184369136297845849653217658912734214738596793465182485379621362541978971826453
057040012903570040004000000090400206036000400701605000010750020870004000402190730,657849312923571648184362597598413276236987451741625983319756824875234169462198735
005620803060739000071008900750010000000200054096003000007000402000380701600000539,945621873268739145371548926752416398813297654496853217137965482529384761684172539
000800201058710690092634000003509062840000907029401005580963024930048076060100039,376895241458712693192634758713589462845326917629471385587963124931248576264157839
805060009104800500007000014400000007093710050000050098070005000000632700300087200,825461379134879526967523814458296137693718452712354698276145983589632741341987265
900706008140950067078204950786140503010579680090863072230000010051027039060001725,925716348143958267678234951786142593312579684594863172237495816851627439469381725
000000000090602158056040023003068712060000509009370004030090060600000800085010040,321589476497632158856741923543968712768124539219375684134897265672453891985216347
090610020000200004706500009500069008010000000009870501001020486460031050057000093,394617825185293674726548319573169248812354967649872531931725486468931752257486193
000863401000004000834209500100057239475000618003106005001730926007000050268045073,752863491619574382834219567186457239475392618923186745541738926397621854268945173
030604718148307902060009053001596200356248000400000080070400090800900540004035826,539624718148357962267819453781596234356248179492173685675482391823961547914735826
358014670020608045906057038062790403070865001509040807104083706005476009000109584,358914672721638945946257138862791453473865291519342867194583726285476319637129584
040000090091706035000000100005300009080002060070095010600000901000570020900010080,743251698291786435568934172125367849389142567476895213637428951814579326952613784
000056901915284070267901845709120468426008107050047290002503010673019502091060704,384756921915284376267931845739125468426398157158647293842573619673419582591862734
004386005083090040519024803000000072030160000065809300000000000970000051056240008,724386195683591247519724863891453672437162589265879314348915726972638451156247938
028017090750800060030600500307100045100074609000950010006009200570000900013000078,628517394759843162431692587397126845185374629264958713846739251572481936913265478
005000060906047003437002501000000319304008700701003040842106070109405200603270184,285391467916547823437862591568724319394618752721953648842136975179485236653279184
002030090700908200060050000597003840800090703300800000270005604000420987640010025,482637591751948236963251478597163842814592763326874159279385614135426987648719325
691000005080092031020001790010800307000400150000025060009016003000070986736900014,691783425487592631523641798215869347968437152374125869849216573152374986736958214
420895100009760800867000590100036908386509074905270630090047300701950406050001729,423895167519763842867124593172436958386519274945278631298647315731952486654381729
