004287010060190304010000009490302007200960451600050032020000793007609108109070025,934287516762195384518436279495312867273968451681754932826541793357629148149873625
008960007000000968000008203003090500100030009809452001030109006007040000200000730,328965417715324968946718253473691582152837649869452371534179826687243195291586734
021007600607953020085600070800572906009100243060304007078206190490800060006009358,921487635647953821385621479834572916759168243162394587578236194493815762216749358
097562003080410976600087521210600000000000852078000000000109640060030205421000009,197562483582413976634987521215648397946371852378295164753129648869734215421856739
085426073001058940700013586203090407509340210078261395040000751056174029197580634,985426173631758942724913586213895467569347218478261395842639751356174829197582634
001500079402900003935000000009406030700000090350279060120090000580600900690317028,861534279472968153935721684219486735746153892358279461127895346583642917694317528
001006408203008067004000010460000530000004070007080604940072106800065709100049000,791536428253418967684927315468791532329654871517283694945372186832165749176849253
983700000421009070675420809019072004002184937840300062230000700190530406056200098,983716245421859673675423819319672584562184937847395162234968751198537426756241398
300084795900600300800009406010060538628010900000847000790250063000000000000431800,362184795941675382875329416417962538628513947539847621794258163183796254256431879
105039078702850340836071920013790080500108063204000000008007000007083056960042800,145239678792856341836471925613794582579128463284365719358617294427983156961542837
006000000015900002709256481050000070098007000170538006500360009982015603000849057,826471395415983762739256481253694178698127534174538926547362819982715643361849257
095200004837000000400009037000004603374000900060000748080010300003658009000092086,195273864837546291426189537918724653374865912562931748689417325243658179751392486
060700480000083000852901006300800097009004830205007160710239000026078900030516042,163752489497683521852941376341865297679124835285397164714239658526478913938516742
800500000050020300020187004003098260000000009010400008738900000000374006100050003,876543192451629387329187654543798261687231549912465738738916425295374816164852973
196000008008095004020008000069783000850000300310026079570000001600207980000000250,196472538738695124425318796269783415857941362314526879572839641641257983983164257
000081050150670003008009017300097500005200049200500070980004000042905008013060000,637481952159672483428359617364897521875216349291543876986124735742935168513768294
408600070060001045075900002724369580000000000853000600207856419009132700001407306,498625173362781945175943862724369581916578234853214697237856419649132758581497326
872005000300280067060090080950078021421350008700010405500049006040800003617503000,872635914394281567165794382953478621421356798786912435538149276249867153617523849
170483060049570310305910847000068430051204700438009020004000083000000654206005971,172483569849576312365912847927168435651234798438759126514697283793821654286345971
092600003005907620760023009670080340500070900008400207803002100040090536910534070,492615783385947621761823459679281345524376918138459267853762194247198536916534872
600000000032007805050009003708000514500400386300800729400018207205040968079605400,687534192932167845154289673728396514591472386346851729463918257215743968879625431
400706310007001000900083750800600000300100590060005001720000003000009000008000100,482756319537941628916283754851697432374128596269435871725814963143569287698372145
010400658653002007409065321765809240090524700120030000040970132930006000002000065,217493658653182497489765321765819243398524716124637589546978132931256874872341965
000567800700109025085000090403000200058724130020000604009675418060903072004208960,392567841746189325185432796413896257658724139927351684239675418861943572574218963
700004629003691000000007103600500901004010752000009408002000097010070006006925010,751384629243691875968257143687542931394816752125739468432168597519473286876925314
800901000960000001010056890020009700000507000093000080086000342359140600070368000,835921467964873251217456893521689734648537129793214586186795342359142678472368915
040075100700004000000062480005237864437658920280009005628541309004923610019700002,842375196761894253953162487195237864437658921286419735628541379574923618319786542
030000001915308602000561009160042587248150930579680014400035100752016403000200765,637429851915378642824561379163942587248157936579683214496735128752816493381294765
008003074900100328500802900802007600000200401009031080280000743036020059001004862,128963574964175328573842916812497635357286491649531287285619743436728159791354862
028391740003800512076500039007140095005903080001780264704239001002408903359000428,528391746493876512176524839867142395245963187931785264784239651612458973359617428
090000000506074093003908260904000130600381000351700620039026075000430010420107380,298613754516274893743958261984562137672381549351749628139826475867435912425197386
013070040000590821000106005000000007001032000090417068309001406000000093400369070,513278649746593821982146735634985217871632954295417368329751486167824593458369172
369200145400600009000594670008060000206079058000000001020040000007800006581006090,369287145475613829812594673198465732236179458754328961623941587947852316581736294
913207568056800004047051293000708432008003150324095087170980306439006801080310970,913247568256839714847651293591768432768423159324195687175982346439576821682314975
080060005409005007370810006906000070008590230512070009000041000000002060054000702,281467395469235187375819426936124578748596231512378649827641953193752864654983712
203105960001067003040008002080310026600700004000080709000000000012803695900520380,273145968891267453546938172784319526639752814125486739358691247412873695967524381
160400000700609240043201000007560130050098420090703060000002700009000005504000090,162485973785639241943271856827564139356198427491723568638952714219347685574816392
000082100036070002100946078080030001500000900400001700005810607917060004000750209,794382165836175492152946378689437521571628943423591786245819637917263854368754219
003405716070183000500760800340501600058007142010600950067854309035216070200070000,823495716476183295591762834349521687658937142712648953167854329935216478284379561
730584020960130874200090013894060350020000901053049208580010702476903080310005096,731584629965132874248697513894261357627358941153749268589416732476923185312875496
