000540030009002000254000000010924065060870900402003080900000240120008093045207610,671549832839712456254386179718924365563871924492653781986135247127468593345297618
326000000000042089480601003000000796004065830600908400000820000002400100807510900,326789514175342689489651273258134796794265831613978425941826357532497168867513942
400008500085420076700000814500060100647000009200705008800517000102900485953040060,419678523385421976726359814598264137647183259231795648864517392172936485953842761
150094000068003005030000720000931007000206000000540900094302000200000050013080209,152794836768123495439865721825931647941276583376548912694352178287619354513487269
090000680000891000708060090804600309013070806900030700100080000406019208007345900,391427685625891473748563192874652319513974826962138754139286547456719238287345961
009000071072080900003907256900004500007051009615009080300400728050020090021093600,469532871572186934183947256938264517247851369615379482396415728754628193821793645
000400280908275364002800005006031020201000006509000400070020600000600130600058907,357496281918275364462813795746531829231984576589762413174329658895647132623158947
204005600195067000003210040060000003400106090030720000040970182000080364018642700,284395671195467238673218945761859423452136897839724516546973182927581364318642759
058000306100008020003600009305000107001060000004701053007352061000146872010007000,458279316196438725723615489365824197971563248284791653847352961539146872612987534
010700090806005001000200400927183000000000000460500030030800057080020013070051009,215748396846935721793216485927183564358694172461572938134869257589427613672351849
485003209061080000070900800018649030397005010040100900029408570706590000850072000,485713269961284357273956841518649732397825614642137985129468573736591428854372196
020693000590180003600000000065001070709000001001037000800409137300000002000300865,128693754597184623643275918465821379739546281281937546852469137316758492974312865
400090060000072039700500402308100906050800170000907385039058000847009600060710003,425391768681472539793586412378145926956823174214967385139658247847239651562714893
000000002020097380940108007050001079092870016700000030000089604080204003060500000,178356942625497381943128567854631279392875416716942835231789654587264193469513728
010000092006400080300208000080391275001005000002800000009084106000002057060153900,418536792726419583395278461684391275971625348532847619259784136143962857867153924
070050234200600000000000605039007000020010000546832900000000100002501040004080006,678159234253674891491328675139467582827915463546832917385746129762591348914283756
000203006000976501006040000075128040013007029002060100560030210004002950721895304,157283496248976531396541782975128643613457829482369175569734218834612957721895364
080560000016927004030018596307150000801600050605089140008070002059206807073800465,984563271516927384732418596397154628841632759625789143468375912159246837273891465
604130800920000350003050400000000983308006045405000026030200508800600204000003079,654132897927468351183759462261547983378926145495381726736294518819675234542813679
900500403000903006300628059039706040512000600000000000003470062007009304006200097,968517423725943186341628759839756241512394678674182935193475862257869314486231597
400001872300200004000006001009000030807400009500093708000500080903008100058710060,496351872315287694782946351129875436837462519564193728641539287973628145258714963
008190302700000018104207000400012790000639500000040081001003060370000040000070005,658194372729356418134287956465812793817639524293745681541923867372568149986471235
072064008640750000518030064705480010130620800200510040069375080320041650000296000,972164538643758921518932764795483216134627895286519347469375182327841659851296473
020080030000100027135090008090827450000043201040061090003600014070018000906354800,729486135468135927135792648391827456657943281842561793283679514574218369916354872
