Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Sunrise,Sunset,Moon Phase,Conditions
"Salt Lake City, UT, US",01/01/2016,3.3,20.0,11.1,4.4,74.58,,9.3,40.3,185.75,-8.1,0.0,0.0,2.62,9.7,1.0,1034.8,"Light Snow, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-01T07:51:47-07:00,2016-01-01T17:10:22-07:00,0.75,Clear
"Salt Lake City, UT, US",01/02/2016,4.3,23.7,15.4,7.7,71.89,,7.7,33.3,145.21,-8.6,0.0,8.33,2.6,9.3,64.3,1031.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-02T07:51:53-07:00,2016-01-02T17:11:13-07:00,0.77,Partially cloudy
"Salt Lake City, UT, US",01/03/2016,19.2,26.2,22.7,15.7,74.08,,5.8,34.4,161.83,12.4,0.0,0.0,2.5,8.5,86.5,1026.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-03T07:51:57-07:00,2016-01-03T17:12:05-07:00,0.8,Overcast
"Salt Lake City, UT, US",01/04/2016,18.2,30.2,24.4,19.0,79.72,,8.0,28.9,182.83,12.8,0.0,0.0,2.41,6.9,84.0,1018.3,Mist,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-04T07:51:59-07:00,2016-01-04T17:12:59-07:00,0.83,Overcast
"Salt Lake City, UT, US",01/05/2016,27.3,38.5,31.6,27.1,83.14,,14.2,,141.21,20.9,0.01,16.67,2.07,6.4,95.1,1012.3,"Mist, Light Snow, Light Drizzle, Rain, Light Rain And Snow, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-05T07:51:58-07:00,2016-01-05T17:13:54-07:00,0.86,"Rain, Overcast"
"Salt Lake City, UT, US",01/06/2016,29.6,38.6,33.5,30.6,89.32,,7.6,,130.71,25.2,0.07,37.5,1.82,6.7,94.1,1007.6,"Mist, Light Snow, Light Drizzle, Rain, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-06T07:51:56-07:00,2016-01-06T17:14:51-07:00,0.9,"Rain, Overcast"
"Salt Lake City, UT, US",01/07/2016,30.9,33.9,32.4,31.7,97.0,,4.9,,183.83,27.3,0.03,29.17,2.17,2.4,99.6,1007.2,"Drizzle, Mist, Light Snow, Rain, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-07T07:51:50-07:00,2016-01-07T17:15:49-07:00,0.93,"Rain, Overcast"
"Salt Lake City, UT, US",01/08/2016,30.8,35.0,32.7,29.3,87.4,,11.0,,292.21,23.7,0.12,41.67,2.38,7.1,95.3,1013.2,"Light Snow, Mist, Rain, Fog",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-08T07:51:43-07:00,2016-01-08T17:16:48-07:00,0.96,"Rain, Overcast"
"Salt Lake City, UT, US",01/09/2016,29.5,34.9,31.5,26.4,81.15,,8.5,,164.83,23.2,0.0,0.0,0.38,9.8,89.2,1021.0,"Mist, Light Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-09T07:51:33-07:00,2016-01-09T17:17:49-07:00,0.0,Overcast
"Salt Lake City, UT, US",01/10/2016,22.6,31.7,28.4,22.8,79.28,,8.7,,243.88,15.2,0.0,0.0,1.21,9.4,83.0,1025.5,"Light Snow, Mist, Fog",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2016-01-10T07:51:21-07:00,2016-01-10T17:18:51-07:00,0.03,Overcast
