Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Sunrise,Sunset,Moon Phase,Conditions
"Salt Lake City, UT, US",01/01/1989,15.5,32.9,25.3,22.5,89.71,,9.9,,250.48,7.0,0.02,12.5,5.51,2.3,86.8,1023.3,"Light Snow, Mist, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-01T07:51:57-07:00,1989-01-01T17:10:52-07:00,0.81,"Rain, Overcast"
"Salt Lake City, UT, US",01/02/1989,17.9,30.6,23.8,18.7,81.38,,11.5,,191.33,5.3,0.0,0.0,5.38,8.9,96.8,1025.6,"Mist, Fog, Freezing Drizzle/Freezing Rain, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-02T07:52:02-07:00,1989-01-02T17:11:44-07:00,0.84,Overcast
"Salt Lake City, UT, US",01/03/1989,18.0,30.7,24.2,21.0,87.84,,10.0,,233.24,11.5,0.0,0.0,4.59,2.7,61.9,1031.0,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-03T07:52:05-07:00,1989-01-03T17:12:37-07:00,0.87,Partially cloudy
"Salt Lake City, UT, US",01/04/1989,19.1,26.7,22.8,20.4,90.52,,8.1,,224.46,10.2,0.0,0.0,4.56,1.2,99.8,1021.0,"Mist, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-04T07:52:05-07:00,1989-01-04T17:13:32-07:00,0.9,Overcast
"Salt Lake City, UT, US",01/05/1989,21.1,41.1,31.1,25.9,82.04,,29.8,,217.96,13.6,0.0,0.0,4.56,7.7,90.0,1013.1,"Snow Showers, Light Snow, Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-05T07:52:03-07:00,1989-01-05T17:14:28-07:00,0.94,Overcast
"Salt Lake City, UT, US",01/06/1989,21.7,38.7,26.5,18.5,73.35,,25.9,,265.88,8.6,0.25,41.67,7.77,20.3,96.3,1011.3,"Snow Showers, Light Snow, Precipitation In Vicinity, Thunderstorm, Rain Showers, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-06T07:51:59-07:00,1989-01-06T17:15:25-07:00,0.97,"Rain, Overcast"
"Salt Lake City, UT, US",01/07/1989,15.1,24.0,20.5,12.5,71.04,,15.7,,199.0,6.0,0.04,20.83,7.77,18.5,89.2,1020.9,"Snow Showers, Heavy Snow, Light Snow, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-07T07:51:53-07:00,1989-01-07T17:16:24-07:00,0.0,"Rain, Overcast"
"Salt Lake City, UT, US",01/08/1989,14.2,25.1,20.2,11.7,70.88,,16.9,,159.71,4.0,0.0,0.0,7.44,21.0,84.3,1028.9,"Snow Showers, Light Snow, Precipitation In Vicinity, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-08T07:51:44-07:00,1989-01-08T17:17:24-07:00,0.03,Overcast
"Salt Lake City, UT, US",01/09/1989,23.1,35.0,29.1,19.7,68.08,,20.7,,154.96,9.5,0.02,16.67,7.0,19.1,99.2,1024.7,"Light Snow, Precipitation In Vicinity, Fog, Sky Coverage Increasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-09T07:51:33-07:00,1989-01-09T17:18:25-07:00,0.07,"Rain, Overcast"
"Salt Lake City, UT, US",01/10/1989,25.0,41.0,34.3,25.5,71.78,,23.0,,210.17,17.4,0.18,29.17,8.15,18.0,94.6,1015.7,"Blowing Or Drifting Snow, Snow Showers, Light Snow, Precipitation In Vicinity, Rain Showers, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-10T07:51:20-07:00,1989-01-10T17:19:28-07:00,0.11,"Rain, Overcast"
"Salt Lake City, UT, US",01/11/1989,19.9,28.9,23.7,18.9,82.16,,11.3,,230.43,10.6,0.01,8.33,8.53,19.7,95.4,1028.2,"Snow And Rain Showers, Snow Showers, Light Snow, Precipitation In Vicinity, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-11T07:51:04-07:00,1989-01-11T17:20:31-07:00,0.14,"Rain, Overcast"
"Salt Lake City, UT, US",01/12/1989,13.9,27.8,19.0,15.1,84.99,,11.6,,172.38,0.3,0.0,0.0,8.53,12.6,47.3,1038.3,"Snow Showers, Light Snow, Fog, Sky Coverage Increasing, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-12T07:50:47-07:00,1989-01-12T17:21:36-07:00,0.18,Partially cloudy
"Salt Lake City, UT, US",01/13/1989,8.0,24.0,16.0,8.5,72.84,,12.3,,153.5,-7.3,0.0,0.0,8.47,22.0,45.0,1029.7,Precipitation In Vicinity,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-13T07:50:27-07:00,1989-01-13T17:22:42-07:00,0.21,Partially cloudy
"Salt Lake City, UT, US",01/14/1989,12.0,31.8,22.2,16.7,79.71,,11.3,,221.27,2.8,0.01,4.17,8.27,17.2,89.8,1025.7,"Snow Showers, Precipitation In Vicinity, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-14T07:50:05-07:00,1989-01-14T17:23:48-07:00,0.25,"Rain, Overcast"
"Salt Lake City, UT, US",01/15/1989,8.9,25.7,17.0,10.1,75.0,,12.8,,150.5,-6.7,0.0,0.0,8.09,22.4,1.7,1034.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-15T07:49:41-07:00,1989-01-15T17:24:55-07:00,0.28,Clear
"Salt Lake City, UT, US",01/16/1989,12.1,33.1,22.8,12.3,64.85,,16.9,,151.25,0.5,0.0,0.0,7.67,19.5,53.9,1032.9,Snow Showers,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-16T07:49:14-07:00,1989-01-16T17:26:04-07:00,0.32,Partially cloudy
"Salt Lake City, UT, US",01/17/1989,14.2,33.0,21.1,14.5,76.5,,11.5,,197.0,1.6,0.0,0.0,7.27,8.8,13.0,1032.1,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-17T07:48:45-07:00,1989-01-17T17:27:12-07:00,0.35,Clear
"Salt Lake City, UT, US",01/18/1989,13.0,33.8,20.6,15.3,81.05,,10.1,,175.58,4.0,0.0,0.0,5.74,4.0,13.8,1035.6,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-18T07:48:15-07:00,1989-01-18T17:28:22-07:00,0.39,Clear
"Salt Lake City, UT, US",01/19/1989,10.5,25.1,17.8,15.9,92.2,,8.1,,190.58,1.6,0.0,0.0,5.36,1.1,66.0,1036.3,"Mist, Diamond Dust, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-19T07:47:42-07:00,1989-01-19T17:29:32-07:00,0.43,Partially cloudy
"Salt Lake City, UT, US",01/20/1989,10.4,23.2,16.8,15.1,92.63,,6.9,,210.42,3.5,0.03,12.5,5.7,0.2,88.6,1034.2,"Diamond Dust, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-20T07:47:07-07:00,1989-01-20T17:30:43-07:00,0.46,"Rain, Overcast"
"Salt Lake City, UT, US",01/21/1989,14.0,24.0,17.8,16.1,93.04,,11.2,,186.46,1.4,0.0,0.0,5.91,0.2,92.7,1027.1,"Diamond Dust, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-21T07:46:30-07:00,1989-01-21T17:31:55-07:00,0.5,Overcast
"Salt Lake City, UT, US",01/22/1989,12.8,42.1,24.7,20.3,84.8,,22.7,,216.42,1.6,0.01,4.17,6.18,6.0,99.7,1015.5,"Mist, Precipitation In Vicinity, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-22T07:45:51-07:00,1989-01-22T17:33:07-07:00,0.53,"Rain, Overcast"
"Salt Lake City, UT, US",01/23/1989,24.1,41.1,29.2,23.7,80.37,,19.4,,294.25,12.5,0.01,4.17,5.38,15.8,96.3,1013.6,"Snow Showers, Precipitation In Vicinity, Fog, Sky Coverage Increasing, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-23T07:45:10-07:00,1989-01-23T17:34:19-07:00,0.56,"Rain, Overcast"
"Salt Lake City, UT, US",01/24/1989,7.1,24.9,18.0,10.4,72.38,,14.7,,305.54,-1.6,0.0,0.0,5.0,25.4,62.5,1023.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-24T07:44:27-07:00,1989-01-24T17:35:32-07:00,0.59,Partially cloudy
"Salt Lake City, UT, US",01/25/1989,3.1,25.5,12.9,7.5,80.01,,9.3,,214.38,-11.4,0.0,0.0,5.0,13.1,7.1,1031.6,"Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-25T07:43:42-07:00,1989-01-25T17:36:45-07:00,0.63,Clear
"Salt Lake City, UT, US",01/26/1989,6.3,27.9,14.4,8.4,78.12,,10.5,,173.67,-7.6,0.0,0.0,5.0,8.0,3.4,1036.8,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-26T07:42:55-07:00,1989-01-26T17:37:58-07:00,0.66,Clear
"Salt Lake City, UT, US",01/27/1989,6.3,26.6,14.4,9.0,79.58,,12.4,,219.17,-7.7,0.0,0.0,5.0,4.1,41.3,1029.6,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-27T07:42:06-07:00,1989-01-27T17:39:12-07:00,0.69,Partially cloudy
"Salt Lake City, UT, US",01/28/1989,9.0,28.7,17.0,12.4,83.01,,10.2,,193.88,-2.0,0.0,0.0,5.0,5.8,38.9,1030.7,"Light Snow, Fog, Smoke Or Haze, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-28T07:41:15-07:00,1989-01-28T17:40:26-07:00,0.72,Partially cloudy
"Salt Lake City, UT, US",01/29/1989,6.4,31.9,18.8,13.3,79.86,,10.2,,201.57,-5.3,0.0,0.0,5.0,5.2,71.7,1034.5,"Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-29T07:40:23-07:00,1989-01-29T17:41:40-07:00,0.75,Partially cloudy
"Salt Lake City, UT, US",01/30/1989,15.4,33.1,24.0,18.2,79.22,,10.2,,159.75,10.2,0.0,0.0,5.0,2.9,72.9,1032.4,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-30T07:39:29-07:00,1989-01-30T17:42:54-07:00,0.79,Partially cloudy
"Salt Lake City, UT, US",01/31/1989,16.2,37.0,25.1,20.3,82.56,,11.5,,239.04,7.3,0.0,0.0,4.62,3.4,66.6,1016.2,"Mist, Fog, Smoke Or Haze",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-01-31T07:38:33-07:00,1989-01-31T17:44:09-07:00,0.82,Partially cloudy
"Salt Lake City, UT, US",02/01/1989,25.9,46.3,39.2,26.1,62.59,,38.5,,225.79,15.3,0.35,20.83,9.68,18.8,96.0,998.7,"Snow Showers, Heavy Snow, Light Snow, Rain Showers, Fog, Light Rain, Sky Coverage Increasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-02-01T07:37:35-07:00,1989-02-01T17:45:23-07:00,0.85,"Rain, Overcast"
"Salt Lake City, UT, US",02/02/1989,10.5,28.8,21.8,18.0,85.83,,13.7,,242.75,0.9,0.15,20.83,16.93,12.5,89.6,1011.4,"Snow Showers, Heavy Snow, Light Snow, Fog, Sky Coverage Increasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-02-02T07:36:35-07:00,1989-02-02T17:46:37-07:00,0.89,"Rain, Overcast"
"Salt Lake City, UT, US",02/03/1989,19.9,26.8,23.9,21.2,89.35,,18.0,,201.71,8.6,0.24,37.5,15.08,4.1,99.9,1014.2,"Snow Showers, Blowing Or Drifting Snow, Heavy Snow, Light Snow, Fog, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1989-02-03T07:35:34-07:00,1989-02-03T17:47:52-07:00,0.92,"Rain, Overcast"
